Nanometers,Reference_Counts,Sample_Counts,Dark_Counts,Reference_Corrected,Sample_Corrected,Absorbance,Absorbance_per_cm
775.9,587.02,409.52,4.34,582.68,405.18,0.157782,0.157782
776.4,584.72,406.88,4.06,580.66,402.82,0.158811,0.158811
777,582.98,404.76,4.02,578.96,400.74,0.159786,0.159786
777.5,581.44,402.7,3.96,577.48,398.74,0.160847,0.160847
778,579.86,400.44,4.3,575.56,396.14,0.162242,0.162242
778.5,578.02,397.7,4.16,573.86,393.54,0.163817,0.163817
779.1,576.22,395.44,3.92,572.3,391.52,0.16487,0.16487
779.6,574.72,393.56,3.52,571.2,390.04,0.165679,0.165679
780.1,573.12,391.06,3.92,569.2,387.14,0.167397,0.167397
780.7,571.1,388.58,4.1,567,384.48,0.168709,0.168709
781.2,569.4,386.44,4.02,565.38,382.42,0.1698,0.1698
781.7,567.88,384.46,4.12,563.76,380.34,0.170922,0.170922
782.2,565.94,382,4.4,561.54,377.6,0.172349,0.172349
782.8,563.76,379.18,4.26,559.5,374.92,0.173861,0.173861
783.3,561.92,376.88,4.14,557.78,372.74,0.175057,0.175057
783.8,560.5,375.14,4,556.5,371.14,0.175927,0.175927
784.3,558.68,372.44,4.46,554.22,367.98,0.177858,0.177858
784.9,556.5,369.32,4.4,552.1,364.92,0.17982,0.17982
785.4,554.44,366.72,4.14,550.3,362.58,0.181196,0.181196
785.9,552.76,364.94,4.06,548.7,360.88,0.181972,0.181972
786.5,550.8,362.2,4.32,546.48,357.88,0.183837,0.183837
787,548.8,359.04,4.08,544.72,354.96,0.185994,0.185994
787.5,547.1,356.06,3.6,543.5,352.46,0.18809,0.18809
788,545.38,353.96,3.48,541.9,350.48,0.189256,0.189256
788.6,543.52,351.58,4.06,539.46,347.52,0.190979,0.190979
789.1,541.58,348.42,4.08,537.5,344.34,0.193391,0.193391
789.6,540.08,345.56,3.92,536.16,341.64,0.195726,0.195726
790.1,538.56,343.5,4.02,534.54,339.48,0.197166,0.197166
790.7,536.7,340.7,4.22,532.48,336.48,0.199344,0.199344
791.2,534.74,337.8,4.12,530.62,333.68,0.201453,0.201453
791.7,532.96,335.08,3.84,529.12,331.24,0.203411,0.203411
792.3,531.38,333.02,3.82,527.56,329.2,0.204812,0.204812
792.8,529.44,330.66,4.16,525.28,326.5,0.206508,0.206508
793.3,527.32,327.84,4,523.32,323.84,0.208437,0.208437
793.8,525.2,325.22,3.9,521.3,321.32,0.21015,0.21015
794.4,523.68,323.42,4.04,519.64,319.38,0.211395,0.211395
794.9,521.58,320.64,4.34,517.24,316.3,0.213593,0.213593
795.4,519.14,317.56,4.14,515,313.42,0.215681,0.215681
795.9,517.06,314.94,3.7,513.36,311.24,0.217327,0.217327
796.5,515.74,313.3,3.76,511.98,309.54,0.218536,0.218536
797,514.04,311.36,4.12,509.92,307.24,0.220024,0.220024
797.5,512.02,308.8,4.14,507.88,304.66,0.221946,0.221946
798.1,510.1,306.26,4,506.1,302.26,0.223856,0.223856
798.6,508.72,304.84,3.82,504.9,301.02,0.22461,0.22461
799.1,507,302.82,4.12,502.88,298.7,0.226229,0.226229
799.6,504.76,300.34,4.02,500.74,296.32,0.227851,0.227851
